Year,Month,Country,Fuel,Share_bins,Hour,Cumulative_Hours
2015,1,Germany,Fossil fuel,<55%,140.0,549.25
2015,1,Germany,Fossil fuel,<60%,118.5,667.75
2015,1,Germany,Fossil fuel,<65%,75.75,743.5
2015,1,Germany,Fossil fuel,<70%,0.5,744.0
2015,1,Germany,Fossil fuel,<75%,0.0,744.0
2015,1,Germany,Fossil fuel,<80%,0.0,744.0
2015,1,Germany,Fossil fuel,<85%,0.0,744.0
2015,1,Germany,Fossil fuel,<90%,0.0,744.0
2015,1,Germany,Fossil fuel,<95%,0.0,744.0
2015,1,Germany,Fossil fuel,>=95%,0.0,744.0
2015,1,Germany,Gas,<1%,0.0,0.0
2015,1,Germany,Gas,<3%,498.0,498.0
2015,1,Germany,Gas,<5%,168.25,666.25
2015,1,Germany,Gas,<10%,74.0,740.25
2015,1,Germany,Gas,<15%,3.75,744.0
2015,1,Germany,Gas,<20%,0.0,744.0
2015,1,Germany,Gas,<25%,0.0,744.0
2015,1,Germany,Gas,<30%,0.0,744.0
2015,1,Germany,Gas,<35%,0.0,744.0
2015,1,Germany,Gas,<40%,0.0,744.0
2015,1,Germany,Gas,<45%,0.0,744.0
2015,1,Germany,Gas,<50%,0.0,744.0
2015,1,Germany,Gas,<55%,0.0,744.0
2015,1,Germany,Gas,<60%,0.0,744.0
2015,1,Germany,Gas,<65%,0.0,744.0
2015,1,Germany,Gas,<70%,0.0,744.0
2015,1,Germany,Gas,<75%,0.0,744.0
2015,1,Germany,Gas,<80%,0.0,744.0
2015,1,Germany,Gas,<85%,0.0,744.0
2015,1,Germany,Gas,<90%,0.0,744.0
2015,1,Germany,Gas,<95%,0.0,744.0
2015,1,Germany,Gas,>=95%,0.0,744.0
2015,1,Greece,Coal,<1%,0.0,0.0
2015,1,Greece,Coal,<3%,0.0,0.0
2015,1,Greece,Coal,<5%,0.0,0.0
2015,1,Greece,Coal,<10%,0.0,0.0
2015,1,Greece,Coal,<15%,0.0,0.0
2015,1,Greece,Coal,<20%,0.0,0.0
2015,1,Greece,Coal,<25%,0.0,0.0
2015,1,Greece,Coal,<30%,0.0,0.0
2015,1,Greece,Coal,<35%,0.0,0.0
2015,1,Greece,Coal,<40%,0.0,0.0
2015,1,Greece,Coal,<45%,34.0,34.0
2015,1,Greece,Coal,<50%,86.0,120.0
2015,1,Greece,Coal,<55%,105.0,225.0
2015,1,Greece,Coal,<60%,144.0,369.0
2015,1,Greece,Coal,<65%,102.0,471.0
2015,1,Greece,Coal,<70%,82.0,553.0
2015,1,Greece,Coal,<75%,84.0,637.0
2015,1,Greece,Coal,<80%,42.0,679.0
2015,1,Greece,Coal,<85%,31.0,710.0
2015,1,Greece,Coal,<90%,3.0,713.0
2015,1,Greece,Coal,<95%,0.0,713.0
2015,1,Greece,Coal,>=95%,0.0,713.0
2015,1,Greece,Fossil fuel,<1%,0.0,0.0
2015,1,Greece,Fossil fuel,<3%,0.0,0.0
2015,1,Greece,Fossil fuel,<5%,0.0,0.0
2015,1,Greece,Fossil fuel,<10%,0.0,0.0
2015,1,Greece,Fossil fuel,<15%,0.0,0.0
2015,1,Greece,Fossil fuel,<20%,0.0,0.0
2015,1,Greece,Fossil fuel,<25%,0.0,0.0
2015,1,Greece,Fossil fuel,<30%,0.0,0.0
2015,1,Greece,Fossil fuel,<35%,0.0,0.0
2015,1,Greece,Fossil fuel,<40%,1.0,1.0
2015,1,Greece,Fossil fuel,<45%,2.0,3.0
2015,1,Greece,Fossil fuel,<50%,0.0,3.0
2015,1,Greece,Fossil fuel,<55%,1.0,4.0
2015,1,Greece,Fossil fuel,<60%,7.0,11.0
2015,1,Greece,Fossil fuel,<65%,18.0,29.0
2015,1,Greece,Fossil fuel,<70%,59.0,88.0
2015,1,Greece,Fossil fuel,<75%,73.0,161.0
2015,1,Greece,Fossil fuel,<80%,98.0,259.0
2015,1,Greece,Fossil fuel,<85%,126.0,385.0
2015,1,Greece,Fossil fuel,<90%,121.0,506.0
2015,1,Greece,Fossil fuel,<95%,128.0,634.0
2015,1,Greece,Fossil fuel,>=95%,110.0,744.0
2015,1,Greece,Gas,<1%,0.0,0.0
2015,1,Greece,Gas,<3%,0.0,0.0
2015,1,Greece,Gas,<5%,33.0,33.0
2015,1,Greece,Gas,<10%,28.0,61.0
2015,1,Greece,Gas,<15%,139.0,200.0
2015,1,Greece,Gas,<20%,135.0,335.0
2015,1,Greece,Gas,<25%,85.0,420.0
2015,1,Greece,Gas,<30%,84.0,504.0
2015,1,Greece,Gas,<35%,84.0,588.0
2015,1,Greece,Gas,<40%,62.0,650.0
2015,1,Greece,Gas,<45%,28.0,678.0
2015,1,Greece,Gas,<50%,33.0,711.0
2015,1,Greece,Gas,<55%,6.0,717.0
2015,1,Greece,Gas,<60%,3.0,720.0
2015,1,Greece,Gas,<65%,5.0,725.0
2015,1,Greece,Gas,<70%,2.0,727.0
2015,1,Greece,Gas,<75%,2.0,729.0
2015,1,Greece,Gas,<80%,1.0,730.0
2015,1,Greece,Gas,<85%,2.0,732.0
2015,1,Greece,Gas,<90%,7.0,739.0
2015,1,Greece,Gas,<95%,3.0,742.0
2015,1,Greece,Gas,>=95%,2.0,744.0
2015,1,Hungary,Coal,<1%,0.0,0.0
2015,1,Hungary,Coal,<3%,0.0,0.0
2015,1,Hungary,Coal,<5%,0.0,0.0
2015,1,Hungary,Coal,<10%,0.0,0.0
2015,1,Hungary,Coal,<15%,31.0,31.0
2015,1,Hungary,Coal,<20%,217.75,248.75
2015,1,Hungary,Coal,<25%,486.5,735.25
2015,1,Hungary,Coal,<30%,7.25,742.5
2015,1,Hungary,Coal,<35%,0.0,742.5
2015,1,Hungary,Coal,<40%,0.0,742.5
2015,1,Hungary,Coal,<45%,0.0,742.5
2015,1,Hungary,Coal,<50%,0.0,742.5
2015,1,Hungary,Coal,<55%,0.0,742.5
2015,1,Hungary,Coal,<60%,0.0,742.5
2015,1,Hungary,Coal,<65%,0.0,742.5
2015,1,Hungary,Coal,<70%,0.0,742.5
2015,1,Hungary,Coal,<75%,0.0,742.5
2015,1,Hungary,Coal,<80%,0.0,742.5
2015,1,Hungary,Coal,<85%,0.0,742.5
2015,1,Hungary,Coal,<90%,0.0,742.5
2015,1,Hungary,Coal,<95%,0.0,742.5
2015,1,Hungary,Coal,>=95%,0.0,742.5
2015,1,Hungary,Fossil fuel,<1%,0.0,0.0
2015,1,Hungary,Fossil fuel,<3%,0.0,0.0
2015,1,Hungary,Fossil fuel,<5%,0.0,0.0
2015,1,Hungary,Fossil fuel,<10%,0.0,0.0
2015,1,Hungary,Fossil fuel,<15%,0.0,0.0
2015,1,Hungary,Fossil fuel,<20%,0.0,0.0
2015,1,Hungary,Fossil fuel,<25%,2.0,2.0
2015,1,Hungary,Fossil fuel,<30%,88.25,90.25
2015,1,Hungary,Fossil fuel,<35%,201.75,292.0
2015,1,Hungary,Fossil fuel,<40%,263.75,555.75
2015,1,Hungary,Fossil fuel,<45%,135.75,691.5
2015,1,Hungary,Fossil fuel,<50%,51.0,742.5
2015,1,Hungary,Fossil fuel,<55%,0.0,742.5
2015,1,Hungary,Fossil fuel,<60%,0.0,742.5
2015,1,Hungary,Fossil fuel,<65%,0.0,742.5
2015,1,Hungary,Fossil fuel,<70%,0.0,742.5
2015,1,Hungary,Fossil fuel,<75%,0.0,742.5
2015,1,Hungary,Fossil fuel,<80%,0.0,742.5
2015,1,Hungary,Fossil fuel,<85%,0.0,742.5
2015,1,Hungary,Fossil fuel,<90%,0.0,742.5
2015,1,Hungary,Fossil fuel,<95%,0.0,742.5
2015,1,Hungary,Fossil fuel,>=95%,0.0,742.5
2015,1,Hungary,Gas,<1%,0.0,0.0
2015,1,Hungary,Gas,<3%,0.0,0.0
2015,1,Hungary,Gas,<5%,0.0,0.0
2015,1,Hungary,Gas,<10%,138.5,138.5
2015,1,Hungary,Gas,<15%,245.25,383.75
2015,1,Hungary,Gas,<20%,189.5,573.25
2015,1,Hungary,Gas,<25%,96.5,669.75
2015,1,Hungary,Gas,<30%,65.5,735.25
2015,1,Hungary,Gas,<35%,7.25,742.5
2015,1,Hungary,Gas,<40%,0.0,742.5
2015,1,Hungary,Gas,<45%,0.0,742.5
2015,1,Hungary,Gas,<50%,0.0,742.5
2015,1,Hungary,Gas,<55%,0.0,742.5
2015,1,Hungary,Gas,<60%,0.0,742.5
2015,1,Hungary,Gas,<65%,0.0,742.5
2015,1,Hungary,Gas,<70%,0.0,742.5
2015,1,Hungary,Gas,<75%,0.0,742.5
2015,1,Hungary,Gas,<80%,0.0,742.5
2015,1,Hungary,Gas,<85%,0.0,742.5
2015,1,Hungary,Gas,<90%,0.0,742.5
2015,1,Hungary,Gas,<95%,0.0,742.5
2015,1,Hungary,Gas,>=95%,0.0,742.5
2015,1,Ireland,Coal,<1%,0.0,0.0
2015,1,Ireland,Coal,<3%,0.0,0.0
2015,1,Ireland,Coal,<5%,0.0,0.0
2015,1,Ireland,Coal,<10%,84.5,84.5
2015,1,Ireland,Coal,<15%,153.5,238.0
2015,1,Ireland,Coal,<20%,145.5,383.5
2015,1,Ireland,Coal,<25%,147.5,531.0
2015,1,Ireland,Coal,<30%,160.0,691.0
2015,1,Ireland,Coal,<35%,45.0,736.0
2015,1,Ireland,Coal,<40%,8.0,744.0
2015,1,Ireland,Coal,<45%,0.0,744.0
2015,1,Ireland,Coal,<50%,0.0,744.0
2015,1,Ireland,Coal,<55%,0.0,744.0
2015,1,Ireland,Coal,<60%,0.0,744.0
2015,1,Ireland,Coal,<65%,0.0,744.0
2015,1,Ireland,Coal,<70%,0.0,744.0
2015,1,Ireland,Coal,<75%,0.0,744.0
2015,1,Ireland,Coal,<80%,0.0,744.0
2015,1,Ireland,Coal,<85%,0.0,744.0
2015,1,Ireland,Coal,<90%,0.0,744.0
2015,1,Ireland,Coal,<95%,0.0,744.0
2015,1,Ireland,Coal,>=95%,0.0,744.0
2015,1,Ireland,Fossil fuel,<1%,0.0,0.0
2015,1,Ireland,Fossil fuel,<3%,0.0,0.0
2015,1,Ireland,Fossil fuel,<5%,0.0,0.0
2015,1,Ireland,Fossil fuel,<10%,0.0,0.0
2015,1,Ireland,Fossil fuel,<15%,0.0,0.0
2015,1,Ireland,Fossil fuel,<20%,0.0,0.0
2015,1,Ireland,Fossil fuel,<25%,0.0,0.0
2015,1,Ireland,Fossil fuel,<30%,0.0,0.0
2015,1,Ireland,Fossil fuel,<35%,5.0,5.0
2015,1,Ireland,Fossil fuel,<40%,49.0,54.0
2015,1,Ireland,Fossil fuel,<45%,140.0,194.0
2015,1,Ireland,Fossil fuel,<50%,89.5,283.5
2015,1,Ireland,Fossil fuel,<55%,68.0,351.5
2015,1,Ireland,Fossil fuel,<60%,68.5,420.0
2015,1,Ireland,Fossil fuel,<65%,72.5,492.5
2015,1,Ireland,Fossil fuel,<70%,65.0,557.5
2015,1,Ireland,Fossil fuel,<75%,70.0,627.5
2015,1,Ireland,Fossil fuel,<80%,46.0,673.5
2015,1,Ireland,Fossil fuel,<85%,34.0,707.5
2015,1,Ireland,Fossil fuel,<90%,22.5,730.0
2015,1,Ireland,Fossil fuel,<95%,14.0,744.0
2015,1,Ireland,Fossil fuel,>=95%,0.0,744.0
2015,1,Ireland,Gas,<1%,0.0,0.0
2015,1,Ireland,Gas,<3%,0.0,0.0
2015,1,Ireland,Gas,<5%,0.0,0.0
2015,1,Ireland,Gas,<10%,0.0,0.0
2015,1,Ireland,Gas,<15%,5.0,5.0
2015,1,Ireland,Gas,<20%,103.0,108.0
2015,1,Ireland,Gas,<25%,252.0,360.0
2015,1,Ireland,Gas,<30%,135.5,495.5
2015,1,Ireland,Gas,<35%,89.5,585.0
2015,1,Ireland,Gas,<40%,69.0,654.0
2015,1,Ireland,Gas,<45%,50.5,704.5
2015,1,Ireland,Gas,<50%,27.0,731.5
2015,1,Ireland,Gas,<55%,12.5,744.0
2015,1,Ireland,Gas,<60%,0.0,744.0
2015,1,Ireland,Gas,<65%,0.0,744.0
2015,1,Ireland,Gas,<70%,0.0,744.0
2015,1,Ireland,Gas,<75%,0.0,744.0
2015,1,Ireland,Gas,<80%,0.0,744.0
2015,1,Ireland,Gas,<85%,0.0,744.0
2015,1,Ireland,Gas,<90%,0.0,744.0
2015,1,Ireland,Gas,<95%,0.0,744.0
2015,1,Ireland,Gas,>=95%,0.0,744.0
2015,1,Italy,Coal,<1%,0.0,0.0
2015,1,Italy,Coal,<3%,115.0,115.0
2015,1,Italy,Coal,<5%,395.0,510.0
2015,1,Italy,Coal,<10%,210.0,720.0
2015,1,Italy,Coal,<15%,0.0,720.0
2015,1,Italy,Coal,<20%,0.0,720.0
2015,1,Italy,Coal,<25%,0.0,720.0
2015,1,Italy,Coal,<30%,0.0,720.0
2015,1,Italy,Coal,<35%,0.0,720.0
2015,1,Italy,Coal,<40%,0.0,720.0
2015,1,Italy,Coal,<45%,0.0,720.0
2015,1,Italy,Coal,<50%,0.0,720.0
2015,1,Italy,Coal,<55%,0.0,720.0
2015,1,Italy,Coal,<60%,0.0,720.0
2015,1,Italy,Coal,<65%,0.0,720.0
2015,1,Italy,Coal,<70%,0.0,720.0
2015,1,Italy,Coal,<75%,0.0,720.0
2015,1,Italy,Coal,<80%,0.0,720.0
2015,1,Italy,Coal,<85%,0.0,720.0
2015,1,Italy,Coal,<90%,0.0,720.0
2015,1,Italy,Coal,<95%,0.0,720.0
2015,1,Italy,Coal,>=95%,0.0,720.0
2015,1,Italy,Fossil fuel,<1%,0.0,0.0
2015,1,Italy,Fossil fuel,<3%,0.0,0.0
2015,1,Italy,Fossil fuel,<5%,0.0,0.0
2015,1,Italy,Fossil fuel,<10%,0.0,0.0
2015,1,Italy,Fossil fuel,<15%,4.0,4.0
2015,1,Italy,Fossil fuel,<20%,88.0,92.0
2015,1,Italy,Fossil fuel,<25%,220.0,312.0
2015,1,Italy,Fossil fuel,<30%,254.0,566.0
2015,1,Italy,Fossil fuel,<35%,143.0,709.0
2015,1,Italy,Fossil fuel,<40%,11.0,720.0
2015,1,Italy,Fossil fuel,<45%,0.0,720.0
2015,1,Italy,Fossil fuel,<50%,0.0,720.0
2015,1,Italy,Fossil fuel,<55%,0.0,720.0
2015,1,Italy,Fossil fuel,<60%,0.0,720.0
2015,1,Italy,Fossil fuel,<65%,0.0,720.0
2015,1,Italy,Fossil fuel,<70%,0.0,720.0
2015,1,Italy,Fossil fuel,<75%,0.0,720.0
2015,1,Italy,Fossil fuel,<80%,0.0,720.0
2015,1,Italy,Fossil fuel,<85%,0.0,720.0
2015,1,Italy,Fossil fuel,<90%,0.0,720.0
2015,1,Italy,Fossil fuel,<95%,0.0,720.0
2015,1,Italy,Fossil fuel,>=95%,0.0,720.0
2015,1,Italy,Gas,<1%,0.0,0.0
2015,1,Italy,Gas,<3%,0.0,0.0
2015,1,Italy,Gas,<5%,0.0,0.0
2015,1,Italy,Gas,<10%,6.0,6.0
2015,1,Italy,Gas,<15%,87.0,93.0
2015,1,Italy,Gas,<20%,233.0,326.0
2015,1,Italy,Gas,<25%,233.0,559.0
2015,1,Italy,Gas,<30%,148.0,707.0
2015,1,Italy,Gas,<35%,13.0,720.0
2015,1,Italy,Gas,<40%,0.0,720.0
2015,1,Italy,Gas,<45%,0.0,720.0
2015,1,Italy,Gas,<50%,0.0,720.0
2015,1,Italy,Gas,<55%,0.0,720.0
2015,1,Italy,Gas,<60%,0.0,720.0
2015,1,Italy,Gas,<65%,0.0,720.0
2015,1,Italy,Gas,<70%,0.0,720.0
2015,1,Italy,Gas,<75%,0.0,720.0
2015,1,Italy,Gas,<80%,0.0,720.0
2015,1,Italy,Gas,<85%,0.0,720.0
2015,1,Italy,Gas,<90%,0.0,720.0
2015,1,Italy,Gas,<95%,0.0,720.0
2015,1,Italy,Gas,>=95%,0.0,720.0
2015,1,Latvia,Coal,<1%,744.0,744.0
2015,1,Latvia,Coal,<3%,0.0,744.0
2015,1,Latvia,Coal,<5%,0.0,744.0
2015,1,Latvia,Coal,<10%,0.0,744.0
2015,1,Latvia,Coal,<15%,0.0,744.0
2015,1,Latvia,Coal,<20%,0.0,744.0
2015,1,Latvia,Coal,<25%,0.0,744.0
2015,1,Latvia,Coal,<30%,0.0,744.0
2015,1,Latvia,Coal,<35%,0.0,744.0
2015,1,Latvia,Coal,<40%,0.0,744.0
2015,1,Latvia,Coal,<45%,0.0,744.0
2015,1,Latvia,Coal,<50%,0.0,744.0
2015,1,Latvia,Coal,<55%,0.0,744.0
2015,1,Latvia,Coal,<60%,0.0,744.0
2015,1,Latvia,Coal,<65%,0.0,744.0
2015,1,Latvia,Coal,<70%,0.0,744.0
2015,1,Latvia,Coal,<75%,0.0,744.0
2015,1,Latvia,Coal,<80%,0.0,744.0
2015,1,Latvia,Coal,<85%,0.0,744.0
2015,1,Latvia,Coal,<90%,0.0,744.0
2015,1,Latvia,Coal,<95%,0.0,744.0
2015,1,Latvia,Coal,>=95%,0.0,744.0
2015,1,Latvia,Fossil fuel,<1%,333.0,333.0
2015,1,Latvia,Fossil fuel,<3%,4.0,337.0
2015,1,Latvia,Fossil fuel,<5%,2.0,339.0
2015,1,Latvia,Fossil fuel,<10%,25.0,364.0
2015,1,Latvia,Fossil fuel,<15%,35.0,399.0
2015,1,Latvia,Fossil fuel,<20%,76.0,475.0
2015,1,Latvia,Fossil fuel,<25%,34.0,509.0
2015,1,Latvia,Fossil fuel,<30%,38.0,547.0
2015,1,Latvia,Fossil fuel,<35%,49.0,596.0
2015,1,Latvia,Fossil fuel,<40%,35.0,631.0
2015,1,Latvia,Fossil fuel,<45%,23.0,654.0
2015,1,Latvia,Fossil fuel,<50%,22.0,676.0
2015,1,Latvia,Fossil fuel,<55%,37.0,713.0
2015,1,Latvia,Fossil fuel,<60%,8.0,721.0
2015,1,Latvia,Fossil fuel,<65%,5.0,726.0
2015,1,Latvia,Fossil fuel,<70%,8.0,734.0
2015,1,Latvia,Fossil fuel,<75%,6.0,740.0
2015,1,Latvia,Fossil fuel,<80%,3.0,743.0
2015,1,Latvia,Fossil fuel,<85%,1.0,744.0
2015,1,Latvia,Fossil fuel,<90%,0.0,744.0
2015,1,Latvia,Fossil fuel,<95%,0.0,744.0
2015,1,Latvia,Fossil fuel,>=95%,0.0,744.0
2015,1,Latvia,Gas,<1%,332.0,332.0
2015,1,Latvia,Gas,<3%,4.0,336.0
2015,1,Latvia,Gas,<5%,2.0,338.0
2015,1,Latvia,Gas,<10%,25.0,363.0
2015,1,Latvia,Gas,<15%,35.0,398.0
2015,1,Latvia,Gas,<20%,76.0,474.0
2015,1,Latvia,Gas,<25%,34.0,508.0
2015,1,Latvia,Gas,<30%,38.0,546.0
2015,1,Latvia,Gas,<35%,49.0,595.0
2015,1,Latvia,Gas,<40%,35.0,630.0
2015,1,Latvia,Gas,<45%,23.0,653.0
2015,1,Latvia,Gas,<50%,22.0,675.0
2015,1,Latvia,Gas,<55%,37.0,712.0
2015,1,Latvia,Gas,<60%,8.0,720.0
2015,1,Latvia,Gas,<65%,5.0,725.0
2015,1,Latvia,Gas,<70%,8.0,733.0
2015,1,Latvia,Gas,<75%,6.0,739.0
2015,1,Latvia,Gas,<80%,3.0,742.0
2015,1,Latvia,Gas,<85%,1.0,743.0
2015,1,Latvia,Gas,<90%,0.0,743.0
2015,1,Latvia,Gas,<95%,0.0,743.0
2015,1,Latvia,Gas,>=95%,0.0,743.0
2015,1,Lithuania,Coal,<1%,744.0,744.0
2015,1,Lithuania,Coal,<3%,0.0,744.0
2015,1,Lithuania,Coal,<5%,0.0,744.0
2015,1,Lithuania,Coal,<10%,0.0,744.0
2015,1,Lithuania,Coal,<15%,0.0,744.0
2015,1,Lithuania,Coal,<20%,0.0,744.0
2015,1,Lithuania,Coal,<25%,0.0,744.0
2015,1,Lithuania,Coal,<30%,0.0,744.0
2015,1,Lithuania,Coal,<35%,0.0,744.0
2015,1,Lithuania,Coal,<40%,0.0,744.0
2015,1,Lithuania,Coal,<45%,0.0,744.0
2015,1,Lithuania,Coal,<50%,0.0,744.0
2015,1,Lithuania,Coal,<55%,0.0,744.0
2015,1,Lithuania,Coal,<60%,0.0,744.0
2015,1,Lithuania,Coal,<65%,0.0,744.0
2015,1,Lithuania,Coal,<70%,0.0,744.0
2015,1,Lithuania,Coal,<75%,0.0,744.0
2015,1,Lithuania,Coal,<80%,0.0,744.0
2015,1,Lithuania,Coal,<85%,0.0,744.0
2015,1,Lithuania,Coal,<90%,0.0,744.0
2015,1,Lithuania,Coal,<95%,0.0,744.0
2015,1,Lithuania,Coal,>=95%,0.0,744.0
2015,1,Lithuania,Fossil fuel,<1%,0.0,0.0
2015,1,Lithuania,Fossil fuel,<3%,0.0,0.0
2015,1,Lithuania,Fossil fuel,<5%,0.0,0.0
2015,1,Lithuania,Fossil fuel,<10%,0.0,0.0
2015,1,Lithuania,Fossil fuel,<15%,0.0,0.0
2015,1,Lithuania,Fossil fuel,<20%,0.0,0.0
2015,1,Lithuania,Fossil fuel,<25%,16.0,16.0
2015,1,Lithuania,Fossil fuel,<30%,106.0,122.0
2015,1,Lithuania,Fossil fuel,<35%,143.0,265.0
2015,1,Lithuania,Fossil fuel,<40%,113.0,378.0
2015,1,Lithuania,Fossil fuel,<45%,68.0,446.0
2015,1,Lithuania,Fossil fuel,<50%,53.0,499.0
2015,1,Lithuania,Fossil fuel,<55%,53.0,552.0
2015,1,Lithuania,Fossil fuel,<60%,44.0,596.0
2015,1,Lithuania,Fossil fuel,<65%,60.0,656.0
2015,1,Lithuania,Fossil fuel,<70%,0.0,656.0
2015,1,Lithuania,Fossil fuel,<75%,0.0,656.0
2015,1,Lithuania,Fossil fuel,<80%,0.0,656.0
2015,1,Lithuania,Fossil fuel,<85%,0.0,656.0
2015,1,Lithuania,Fossil fuel,<90%,0.0,656.0
2015,1,Lithuania,Fossil fuel,<95%,0.0,656.0
2015,1,Lithuania,Fossil fuel,>=95%,0.0,656.0
2015,1,Lithuania,Gas,<1%,0.0,0.0
2015,1,Lithuania,Gas,<3%,0.0,0.0
2015,1,Lithuania,Gas,<5%,0.0,0.0
2015,1,Lithuania,Gas,<10%,0.0,0.0
2015,1,Lithuania,Gas,<15%,0.0,0.0
2015,1,Lithuania,Gas,<20%,5.0,5.0
2015,1,Lithuania,Gas,<25%,41.0,46.0
2015,1,Lithuania,Gas,<30%,139.0,185.0
2015,1,Lithuania,Gas,<35%,156.0,341.0
2015,1,Lithuania,Gas,<40%,91.0,432.0
2015,1,Lithuania,Gas,<45%,46.0,478.0
2015,1,Lithuania,Gas,<50%,67.0,545.0
2015,1,Lithuania,Gas,<55%,44.0,589.0
2015,1,Lithuania,Gas,<60%,38.0,627.0
2015,1,Lithuania,Gas,<65%,29.0,656.0
2015,1,Lithuania,Gas,<70%,0.0,656.0
2015,1,Lithuania,Gas,<75%,0.0,656.0
2015,1,Lithuania,Gas,<80%,0.0,656.0
2015,1,Lithuania,Gas,<85%,0.0,656.0
2015,1,Lithuania,Gas,<90%,0.0,656.0
2015,1,Lithuania,Gas,<95%,0.0,656.0
2015,1,Lithuania,Gas,>=95%,0.0,656.0
2015,1,Luxembourg,Coal,<1%,744.0,744.0
2015,1,Luxembourg,Coal,<3%,0.0,744.0
2015,1,Luxembourg,Coal,<5%,0.0,744.0
2015,1,Luxembourg,Coal,<10%,0.0,744.0
2015,1,Luxembourg,Coal,<15%,0.0,744.0
2015,1,Luxembourg,Coal,<20%,0.0,744.0
2015,1,Luxembourg,Coal,<25%,0.0,744.0
2015,1,Luxembourg,Coal,<30%,0.0,744.0
2015,1,Luxembourg,Coal,<35%,0.0,744.0
2015,1,Luxembourg,Coal,<40%,0.0,744.0
2015,1,Luxembourg,Coal,<45%,0.0,744.0
2015,1,Luxembourg,Coal,<50%,0.0,744.0
2015,1,Luxembourg,Coal,<55%,0.0,744.0
2015,1,Luxembourg,Coal,<60%,0.0,744.0
2015,1,Luxembourg,Coal,<65%,0.0,744.0
2015,1,Luxembourg,Coal,<70%,0.0,744.0
2015,1,Luxembourg,Coal,<75%,0.0,744.0
2015,1,Luxembourg,Coal,<80%,0.0,744.0
2015,1,Luxembourg,Coal,<85%,0.0,744.0
2015,1,Luxembourg,Coal,<90%,0.0,744.0
2015,1,Luxembourg,Coal,<95%,0.0,744.0
2015,1,Luxembourg,Coal,>=95%,0.0,744.0
2015,1,Luxembourg,Fossil fuel,<1%,0.0,0.0
2015,1,Luxembourg,Fossil fuel,<3%,0.0,0.0
2015,1,Luxembourg,Fossil fuel,<5%,8.25,8.25
2015,1,Luxembourg,Fossil fuel,<10%,88.0,96.25
2015,1,Luxembourg,Fossil fuel,<15%,112.0,208.25
2015,1,Luxembourg,Fossil fuel,<20%,24.5,232.75
2015,1,Luxembourg,Fossil fuel,<25%,6.5,239.25
2015,1,Luxembourg,Fossil fuel,<30%,3.75,243.0
2015,1,Luxembourg,Fossil fuel,<35%,5.0,248.0
2015,1,Luxembourg,Fossil fuel,<40%,29.25,277.25
2015,1,Luxembourg,Fossil fuel,<45%,77.25,354.5
2015,1,Luxembourg,Fossil fuel,<50%,28.5,383.0
2015,1,Luxembourg,Fossil fuel,<55%,56.5,439.5
2015,1,Luxembourg,Fossil fuel,<60%,126.0,565.5
2015,1,Luxembourg,Fossil fuel,<65%,130.5,696.0
2015,1,Luxembourg,Fossil fuel,<70%,44.0,740.0
2015,1,Luxembourg,Fossil fuel,<75%,4.0,744.0
2015,1,Luxembourg,Fossil fuel,<80%,0.0,744.0
2015,1,Luxembourg,Fossil fuel,<85%,0.0,744.0
2015,1,Luxembourg,Fossil fuel,<90%,0.0,744.0
2015,1,Luxembourg,Fossil fuel,<95%,0.0,744.0
2015,1,Luxembourg,Fossil fuel,>=95%,0.0,744.0
2015,1,Luxembourg,Gas,<1%,0.0,0.0
2015,1,Luxembourg,Gas,<3%,0.0,0.0
2015,1,Luxembourg,Gas,<5%,8.25,8.25
2015,1,Luxembourg,Gas,<10%,88.0,96.25
2015,1,Luxembourg,Gas,<15%,112.0,208.25
2015,1,Luxembourg,Gas,<20%,24.5,232.75
2015,1,Luxembourg,Gas,<25%,6.5,239.25
2015,1,Luxembourg,Gas,<30%,3.75,243.0
2015,1,Luxembourg,Gas,<35%,5.0,248.0
2015,1,Luxembourg,Gas,<40%,29.25,277.25
2015,1,Luxembourg,Gas,<45%,77.25,354.5
2015,1,Luxembourg,Gas,<50%,28.5,383.0
2015,1,Luxembourg,Gas,<55%,56.5,439.5
2015,1,Luxembourg,Gas,<60%,126.0,565.5
2015,1,Luxembourg,Gas,<65%,130.5,696.0
2015,1,Luxembourg,Gas,<70%,44.0,740.0
2015,1,Luxembourg,Gas,<75%,4.0,744.0
2015,1,Luxembourg,Gas,<80%,0.0,744.0
2015,1,Luxembourg,Gas,<85%,0.0,744.0
2015,1,Luxembourg,Gas,<90%,0.0,744.0
2015,1,Luxembourg,Gas,<95%,0.0,744.0
2015,1,Luxembourg,Gas,>=95%,0.0,744.0
2015,1,Montenegro,Coal,<1%,0.0,0.0
2015,1,Montenegro,Coal,<3%,0.0,0.0
2015,1,Montenegro,Coal,<5%,0.0,0.0
2015,1,Montenegro,Coal,<10%,0.0,0.0
2015,1,Montenegro,Coal,<15%,0.0,0.0
2015,1,Montenegro,Coal,<20%,0.0,0.0
2015,1,Montenegro,Coal,<25%,0.0,0.0
2015,1,Montenegro,Coal,<30%,0.0,0.0
2015,1,Montenegro,Coal,<35%,0.0,0.0
2015,1,Montenegro,Coal,<40%,50.0,50.0
2015,1,Montenegro,Coal,<45%,36.0,86.0
2015,1,Montenegro,Coal,<50%,80.0,166.0
2015,1,Montenegro,Coal,<55%,34.0,200.0
2015,1,Montenegro,Coal,<60%,31.0,231.0
2015,1,Montenegro,Coal,<65%,19.0,250.0
